id_num,county_desc,race,ethnicity,gender,age,voter_city,voter_state,voter_zip,voter_party_code,precinct_desc,ballot_req_type,ballot_request_party,ballot_req_dt,ballot_send_dt,ballot_rtn_dt,ballot_rtn_status
143487,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,M,92,WINSTON SALEM,NC,27106.0,REP,,MAIL,REP,9/12/24,9/24/24,10/4/24,ACCEPTED
217257,JOHNSTON,WHITE,NOT HISPANIC or NOT LATINO,F,18,CLAYTON,NC,27520.0,UNA,WEST CLAYTON 2,MAIL,UNA,10/13/24,10/15/24,10/24/24,ACCEPTED
116732,DURHAM,UNDESIGNATED,UNDESIGNATED,F,30,DURHAM,NC,27713.0,UNA,16,MAIL,UNA,6/30/24,10/18/24, ,SPOILED-EV
73657,CHATHAM,WHITE,NOT HISPANIC or NOT LATINO,M,31,CHAPEL HILL,NC,27516.0,DEM,WEST CHAPEL,MAIL,DEM,7/12/24,9/24/24, , 
324378,ORANGE,WHITE,NOT HISPANIC or NOT LATINO,F,90,CHAPEL HILL,NC,27514.0,DEM,CEDAR FALLS,MAIL,DEM,9/2/24,9/24/24,10/30/24,ACCEPTED
308980,NEW HANOVER,WHITE,NOT HISPANIC or NOT LATINO,F,84,WILMINGTON,NC,28411.0,REP,H13,MAIL,REP,9/20/24, , , 
70410,CHATHAM,UNDESIGNATED,UNDESIGNATED,U,82,CHAPEL HILL,NC,27517.0,UNA,NORTH WILLIAMS,MAIL,UNA,1/22/24,9/24/24,10/24/24,ACCEPTED - CURED
194773,HENDERSON,UNDESIGNATED,UNDESIGNATED,U,37,HENDERSONVILLE,NC,28792.0,UNA,EDNEYVILLE,MAIL,UNA,10/25/24,10/26/24, ,SPOILED-EV
30705,BUNCOMBE,WHITE,NOT HISPANIC or NOT LATINO,F,69,SWANNANOA,NC,28778.0,DEM,64.1,MAIL,DEM,9/14/24,9/24/24,10/19/24,ACCEPTED
157745,GASTON,WHITE,NOT HISPANIC or NOT LATINO,F,58,BELMONT,NC,28012.0,REP,UNION,MAIL,REP,10/9/24,10/14/24,10/23/24,ACCEPTED
346570,RANDOLPH,WHITE,NOT HISPANIC or NOT LATINO,F,53,ASHEBORO,NC,27203.0,REP,ASHEBORO EAST,MAIL,REP,10/7/24,10/8/24,10/25/24,ACCEPTED - CURED
375274,UNION,WHITE,UNDESIGNATED,F,68,WAXHAW,NC,28173.0,REP,0045,MAIL,REP,4/18/24,9/21/24,10/27/24,ACCEPTED
311831,NEW HANOVER,WHITE,NOT HISPANIC or NOT LATINO,F,84,WILMINGTON,NC,28412.0,REP,W16,MAIL,REP,3/14/24,9/24/24,10/5/24,ACCEPTED
211377,JOHNSTON,WHITE,NOT HISPANIC or NOT LATINO,F,63,CLAYTON,NC,27527.0,REP,FLOWERS PLANTATION,MAIL,REP,10/7/24,10/8/24,10/26/24,ACCEPTED
321753,ONSLOW,WHITE,NOT HISPANIC or NOT LATINO,M,87,JACKSONVILLE,NC,28540.0,UNA,TL06,MAIL,UNA,10/24/24,10/29/24,11/5/24,ACCEPTED
93367,CUMBERLAND,UNDESIGNATED,UNDESIGNATED,U,35,FAYETTEVILLE,NC,28314.0,DEM,CROSS CREEK 27,MAIL,DEM,10/12/24,10/15/24,10/18/24,ACCEPTED
176998,GUILFORD,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,92,GREENSBORO,NC,27401.0,DEM,G71,MAIL,DEM,10/8/24,10/8/24, ,SPOILED-EV
284805,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,57,CHARLOTTE,NC,28277.0,REP,PCT 140,MAIL,REP,8/23/24,9/24/24,10/23/24,ACCEPTED
216594,JOHNSTON,WHITE,NOT HISPANIC or NOT LATINO,F,60,RALEIGH,NC,27603.0,REP,SOUTHWEST CLEVELAND,MAIL,REP,9/23/24,9/24/24, , 
206141,IREDELL,WHITE,NOT HISPANIC or NOT LATINO,M,20,STATESVILLE,NC,28625.0,REP,COOL SPRINGS,MAIL,REP,7/18/24,9/24/24,10/16/24,ACCEPTED
21414,BRUNSWICK,WHITE,NOT HISPANIC or NOT LATINO,F,76,LELAND,NC,28451.0,DEM,LELAND,MAIL,DEM,9/13/24,9/24/24,10/23/24,ACCEPTED
126642,EDGECOMBE,WHITE,NOT HISPANIC or NOT LATINO,M,96,TARBORO,NC,27886.0,DEM,TARBORO 3,MAIL,DEM,8/25/24,9/24/24,10/11/24,ACCEPTED
128637,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,M,51,CLEMMONS,NC,27012.0,UNA,076,MAIL,UNA,10/25/24,10/26/24,11/3/24,ACCEPTED
221938,LENOIR,WHITE,NOT HISPANIC or NOT LATINO,M,37,KINSTON,NC,28501.0,REP,KINSTON-7,MAIL,REP,10/8/24,10/9/24, ,SPOILED-EV
50127,CABARRUS,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,U,26,KANNAPOLIS,NC,28083.0,NLB,3-Apr,MAIL,NLB,9/26/24,9/27/24, , 
214790,JOHNSTON,WHITE,UNDESIGNATED,F,24,FOUR OAKS,NC,27524.0,UNA,NORTH ELEVATION,MAIL,UNA,10/8/24,10/9/24,11/4/24,ACCEPTED
91883,CUMBERLAND,WHITE,UNDESIGNATED,M,60,FAYETTEVILLE,NC,28306.0,UNA,STONEY POINT 2-G10,MAIL,UNA,9/26/24,9/27/24,11/2/24,ACCEPTED
105484,DAVIDSON,WHITE,NOT HISPANIC or NOT LATINO,F,93,WINSTON-SALEM,NC,27127.0,REP,ARCADIA #04,MAIL,REP,9/25/24,10/1/24,10/30/24,ACCEPTED
31420,BUNCOMBE,WHITE,UNDESIGNATED,M,65,ARDEN,NC,28704.0,REP,30.2,MAIL,REP,9/14/24,9/24/24, ,SPOILED-EV
118255,DURHAM,WHITE,UNDESIGNATED,F,84,DURHAM,NC,27707.0,DEM,56,MAIL,DEM,5/8/24,9/24/24,10/17/24,ACCEPTED
245500,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,52,DAVIDSON,NC,28036.0,UNA,PCT 206,MAIL,UNA,9/16/24,9/24/24,10/4/24,ACCEPTED
113704,DURHAM,WHITE,NOT HISPANIC or NOT LATINO,F,72,DURHAM,NC,27712.0,REP,44,MAIL,REP,9/23/24,9/24/24, , 
55738,CABARRUS,WHITE,UNDESIGNATED,F,38,KANNAPOLIS,NC,28081.0,REP,11-Apr,MAIL,REP,9/15/24,9/24/24,10/14/24,ACCEPTED
37404,BUNCOMBE,WHITE,NOT HISPANIC or NOT LATINO,F,94,WEAVERVILLE,NC,28787.0,UNA,51.2,MAIL,UNA,9/5/24,9/24/24,10/19/24,ACCEPTED
418714,WAKE,ASIAN,UNDESIGNATED,M,74,WAKE FOREST,NC,27587.0,DEM,PRECINCT 19-05,MAIL,DEM,8/18/24,9/24/24, ,SPOILED-EV
15349,BRUNSWICK,WHITE,UNDESIGNATED,M,57,BOLIVIA,NC,28422.0,DEM,MOSQUITO 1,MAIL,DEM,8/14/24,9/24/24,10/3/24,ACCEPTED
335236,PENDER,WHITE,NOT HISPANIC or NOT LATINO,F,36,WILMINGTON,NC,28411.0,UNA,SCOTTS HILL,MAIL,UNA,9/20/24, , , 
211149,JOHNSTON,WHITE,UNDESIGNATED,M,77,CLAYTON,NC,27527.0,REP,FLOWERS PLANTATION,MAIL,REP,10/8/24,10/10/24,11/1/24,ACCEPTED
230564,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,58,HUNTERSVILLE,NC,28078.0,UNA,PCT 207,MAIL,UNA,10/9/24,10/9/24,10/24/24,ACCEPTED
137884,FORSYTH,UNDESIGNATED,UNDESIGNATED,U,53,KERNERSVILLE,NC,27284.0,REP,13,MAIL,REP,6/21/24,9/24/24, ,SPOILED-EV
377438,UNION,WHITE,NOT HISPANIC or NOT LATINO,M,49,MATTHEWS,NC,28104.0,REP,017B,MAIL,REP,10/30/24,10/30/24, , 
373942,UNION,BLACK or AFRICAN AMERICAN,HISPANIC or LATINO,M,20,MATTHEWS,NC,28104.0,UNA,017B,MAIL,UNA,10/12/24,10/15/24, , 
376854,UNION,WHITE,NOT HISPANIC or NOT LATINO,F,92,MONROE,NC,28112.0,DEM,024,MAIL,DEM,9/25/24,10/1/24,10/16/24,ACCEPTED
444595,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,36,RALEIGH,NC,27616.0,LIB,PRECINCT 17-14,MAIL,LIB,10/18/24,10/22/24,10/31/24,ACCEPTED
248494,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,22,DAVIDSON,NC,28036.0,DEM,PCT 127,MAIL,DEM,8/24/24,9/24/24,10/30/24,ACCEPTED
249684,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,19,CHARLOTTE,NC,28207.0,UNA,PCT 032,MAIL,UNA,9/12/24,9/24/24,11/2/24,ACCEPTED
396793,WAKE,WHITE,NOT HISPANIC or NOT LATINO,M,37,RALEIGH,NC,27606.0,DEM,PRECINCT 01-31,MAIL,DEM,9/8/24,9/24/24,10/26/24,ACCEPTED
159294,GRANVILLE,UNDESIGNATED,UNDESIGNATED,U,66,STEM,NC,27581.0,REP,TALLY HO,MAIL,REP,9/23/24,9/24/24, ,SPOILED-EV
61929,CARTERET,WHITE,UNDESIGNATED,F,29,NEWPORT,NC,28570.0,UNA,WILDWOOD,MAIL,UNA,9/22/24, , , 
447096,WAKE,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,28,WENDELL,NC,27591.0,DEM,PRECINCT 10-03,MAIL,DEM,10/2/24,10/4/24,10/20/24,ACCEPTED
47087,CABARRUS,WHITE,UNDESIGNATED,F,51,CONCORD,NC,28027.0,DEM,8-Dec,MAIL,DEM,10/11/24,10/11/24,11/5/24,ACCEPTED
356335,ROWAN,WHITE,UNDESIGNATED,F,63,SALISBURY,NC,28146.0,REP,EAST WARD,MAIL,REP,10/11/24,10/15/24,10/19/24,ACCEPTED
355410,ROWAN,WHITE,NOT HISPANIC or NOT LATINO,F,75,SALISBURY,NC,28144.0,DEM,EAST WARD,MAIL,DEM,9/24/24,9/24/24,10/18/24,ACCEPTED
156323,GASTON,UNDESIGNATED,UNDESIGNATED,U,62,DALLAS,NC,28034.0,UNA,DALLAS #2,MAIL,UNA,8/4/24,9/26/24,10/12/24,ACCEPTED
449050,WAKE,WHITE,NOT HISPANIC or NOT LATINO,U,60,RALEIGH,NC,27617.0,DEM,PRECINCT 05-05,MAIL,DEM,6/3/24,9/20/24,9/25/24,ACCEPTED
426209,WAKE,UNDESIGNATED,UNDESIGNATED,U,42,RALEIGH,NC,27609.0,DEM,PRECINCT 01-51,MAIL,DEM,9/16/24,9/20/24,9/25/24,ACCEPTED
384746,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,19,WAKE FOREST,NC,27587.0,REP,PRECINCT 14-02,MAIL,REP,8/23/24,9/24/24,10/27/24,ACCEPTED
171700,GUILFORD,WHITE,UNDESIGNATED,F,21,GREENSBORO,NC,27408.0,REP,G21,MAIL,REP,8/12/24,9/20/24,10/24/24,ACCEPTED
159498,GRANVILLE,UNDESIGNATED,UNDESIGNATED,U,58,CREEDMOOR,NC,27522.0,UNA,CREEDMOOR,MAIL,UNA,10/10/24,10/11/24, ,SPOILED-EV
191380,HENDERSON,WHITE,UNDESIGNATED,F,83,ETOWAH,NC,28729.0,REP,ETOWAH VALLEY,MAIL,REP,9/16/24,9/24/24,10/29/24,ACCEPTED
330086,ORANGE,WHITE,NOT HISPANIC or NOT LATINO,F,50,CHAPEL HILL,NC,27516.0,DEM,COLONIAL HEIGHTS,MAIL,DEM,7/17/24,9/18/24,10/20/24,ACCEPTED
183040,HARNETT,WHITE,NOT HISPANIC or NOT LATINO,M,30,LILLINGTON,NC,27546.0,DEM,CENTRAL HARNETT NEILLS CREEK,MAIL,DEM,10/14/24,10/17/24,11/2/24,ACCEPTED
373943,UNION,UNDESIGNATED,UNDESIGNATED,U,66,MONROE,NC,28110.0,REP,0005,MAIL,REP,9/27/24,10/1/24,10/2/24,ACCEPTED
53413,CABARRUS,WHITE,NOT HISPANIC or NOT LATINO,F,25,CONCORD,NC,28025.0,UNA,2-Nov,MAIL,UNA,7/25/24,9/24/24,11/4/24,ACCEPTED
174417,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,31,GREENSBORO,NC,27407.0,REP,JAM4,MAIL,REP,10/12/24,10/14/24,11/5/24,ACCEPTED
162325,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,32,HIGH POINT,NC,27265.0,DEM,SDRI,MAIL,DEM,10/18/24,10/21/24, ,SPOILED-EV
347007,RANDOLPH,WHITE,UNDESIGNATED,M,54,ASHEBORO,NC,27203.0,UNA,DEEP RIVER,MAIL,UNA,10/6/24,10/7/24, ,SPOILED-EV
231932,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,44,CHARLOTTE,NC,28273.0,DEM,PCT 122,MAIL,DEM,9/24/24,9/24/24, ,SPOILED-EV
253337,MECKLENBURG,OTHER,UNDESIGNATED,F,65,CHARLOTTE,NC,28278.0,UNA,PCT 243,MAIL,UNA,9/24/24,9/25/24,10/28/24,ACCEPTED
313677,NEW HANOVER,UNDESIGNATED,UNDESIGNATED,M,62,WILMINGTON,NC,28405.0,LIB,H05,MAIL,LIB,11/2/24,11/4/24, , 
18203,BRUNSWICK,WHITE,NOT HISPANIC or NOT LATINO,F,61,LELAND,NC,28451.0,UNA,BRUNSWICK FOREST,MAIL,UNA,8/27/24,9/24/24,10/21/24,ACCEPTED
146373,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,M,71,PFAFFTOWN,NC,27040.0,REP,131,MAIL,REP,8/22/24,9/24/24,10/31/24,ACCEPTED
363070,STANLY,UNDESIGNATED,UNDESIGNATED,F,27,NORWOOD,NC,28128.0,REP,TYSON,MAIL,REP,10/27/24,10/28/24, , 
351458,ROCKINGHAM,UNDESIGNATED,UNDESIGNATED,M,26,REIDSVILLE,NC,27320.0,UNA,MCCOY,MAIL,UNA,10/24/24,10/24/24, , 
9891,BEAUFORT,WHITE,NOT HISPANIC or NOT LATINO,F,76,WASHINGTON,NC,27889.0,DEM,RIVER ROAD,MAIL,DEM,9/25/24,9/25/24,10/24/24,ACCEPTED
428608,WAKE,WHITE,UNDESIGNATED,M,64,CARY,NC,27513.0,DEM,PRECINCT 04-17,MAIL,DEM,9/3/24,9/24/24,10/3/24,ACCEPTED
195978,HENDERSON,WHITE,NOT HISPANIC or NOT LATINO,M,52,HENDERSONVILLE,NC,28792.0,REP,EDNEYVILLE,MAIL,REP,8/23/24,9/24/24, , 
249581,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,20,MATTHEWS,NC,28105.0,UNA,PCT 233,MAIL,UNA,8/23/24,9/24/24, , 
213320,JOHNSTON,WHITE,NOT HISPANIC or NOT LATINO,M,42,WILLOW SPRINGS,NC,27592.0,UNA,NORTH PLEASANT GROVE 1,MAIL,UNA,9/9/24,9/24/24,10/17/24,ACCEPTED
166888,GUILFORD,UNDESIGNATED,UNDESIGNATED,U,43,WHITSETT,NC,27377.0,REP,RC1,MAIL,REP,8/9/24,9/20/24, , 
96014,CUMBERLAND,WHITE,NOT HISPANIC or NOT LATINO,M,51,FAYETTEVILLE,NC,28311.0,UNA,LONGHILL,MAIL,UNA,10/18/24,10/21/24,11/5/24,ACCEPTED
49257,CABARRUS,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,24,CONCORD,NC,28027.0,DEM,9-Feb,MAIL,DEM,10/9/24,10/10/24,10/31/24,ACCEPTED
90260,CUMBERLAND,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,38,FAYETTEVILLE,NC,28314.0,DEM,LAKE RIM,MAIL,DEM,10/24/24,10/28/24, ,SPOILED-EV
400261,WAKE,ASIAN,UNDESIGNATED,M,62,RALEIGH,NC,27609.0,UNA,PRECINCT 01-15,MAIL,UNA,7/31/24,9/24/24, , 
261949,MECKLENBURG,UNDESIGNATED,UNDESIGNATED,F,30,CHARLOTTE,NC,28209.0,UNA,PCT 021,MAIL,UNA,9/3/24,9/20/24, , 
436283,WAKE,WHITE,UNDESIGNATED,F,85,CARY,NC,27518.0,UNA,PRECINCT 18-03,MAIL,UNA,9/10/24,9/24/24,10/2/24,ACCEPTED
427429,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,19,RALEIGH,NC,27609.0,UNA,PRECINCT 01-37,MAIL,UNA,7/27/24,9/24/24, ,SPOILED-EV
398074,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,67,CARY,NC,27519.0,REP,PRECINCT 20-04,MAIL,REP,2/14/24,9/24/24,10/20/24,ACCEPTED
389146,WAKE,WHITE,NOT HISPANIC or NOT LATINO,U,32,CARY,NC,27511.0,UNA,PRECINCT 04-10,MAIL,UNA,9/7/24,9/24/24, ,SPOILED-EV
420854,WAKE,WHITE,UNDESIGNATED,F,18,RALEIGH,NC,27614.0,UNA,PRECINCT 13-10,MAIL,UNA,9/24/24,9/26/24,11/2/24,ACCEPTED
405018,WAKE,WHITE,HISPANIC or LATINO,M,47,HOLLY SPRINGS,NC,27540.0,UNA,PRECINCT 06-10,MAIL,UNA,10/25/24,10/30/24, ,SPOILED-EV
451437,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,92,RALEIGH,NC,27609.0,DEM,PRECINCT 01-43,MAIL,DEM,10/3/24,10/8/24,10/19/24,ACCEPTED
20556,BRUNSWICK,OTHER,HISPANIC or LATINO,M,30,LELAND,NC,28451.0,LIB,BELVILLE 1,MAIL,LIB,10/20/24,10/22/24,11/4/24,ACCEPTED
113689,DURHAM,WHITE,NOT HISPANIC or NOT LATINO,F,42,DURHAM,NC,27707.0,DEM,56,MAIL,DEM,9/25/24,9/26/24,10/31/24,ACCEPTED
75808,CLAY,UNDESIGNATED,UNDESIGNATED,F,72,HAYESVILLE,NC,28904.0,UNA,HAYESVILLE TWO,MAIL,UNA,1/23/24,9/24/24,10/9/24,ACCEPTED
300263,NASH,WHITE,NOT HISPANIC or NOT LATINO,M,22,ROCKY MOUNT,NC,27804.0,UNA,DORTCHES,MAIL,UNA,10/20/24,10/21/24,11/1/24,ACCEPTED
349756,ROBESON,WHITE,NOT HISPANIC or NOT LATINO,M,35,LUMBERTON,NC,28358.0,UNA,WEST HOWELLSVILLE,MAIL,UNA,10/16/24,10/18/24,10/31/24,ACCEPTED
71839,CHATHAM,WHITE,NOT HISPANIC or NOT LATINO,F,61,PITTSBORO,NC,27312.0,UNA,WEST CHAPEL,MAIL,UNA,9/6/24,9/24/24,10/23/24,ACCEPTED
409250,WAKE,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,32,RALEIGH,NC,27604.0,DEM,PRECINCT 17-03,MAIL,DEM,10/14/24,10/17/24, , 
58478,CALDWELL,WHITE,NOT HISPANIC or NOT LATINO,M,64,LENOIR,NC,28645.0,REP,CAJAHS MOUNTAIN,MAIL,REP,9/23/24, , , 
90335,CUMBERLAND,WHITE,NOT HISPANIC or NOT LATINO,F,48,HOPE MILLS,NC,28348.0,UNA,HOPE MILLS 4-G10,MAIL,UNA,9/3/24,9/24/24,10/30/24,ACCEPTED
115240,DURHAM,OTHER,NOT HISPANIC or NOT LATINO,F,56,DURHAM,NC,27707.0,DEM,06,MAIL,DEM,10/24/24,10/24/24, , 
329772,ORANGE,UNDESIGNATED,UNDESIGNATED,U,39,CHAPEL HILL,NC,27514.0,UNA,CEDAR FALLS,MAIL,UNA,10/9/24,10/11/24,10/21/24,ACCEPTED
193006,HENDERSON,WHITE,NOT HISPANIC or NOT LATINO,M,67,HENDERSONVILLE,NC,28792.0,REP,BAT CAVE,MAIL,REP,7/9/24,9/24/24,10/11/24,ACCEPTED
15871,BRUNSWICK,WHITE,NOT HISPANIC or NOT LATINO,M,60,SOUTHPORT,NC,28461.0,UNA,OAK ISLAND 1,MAIL,UNA,10/8/24,10/9/24,10/22/24,ACCEPTED
285665,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,23,DAVIDSON,NC,28036.0,REP,PCT 127,MAIL,REP,10/11/24,10/14/24, ,SPOILED-EV
153047,GASTON,WHITE,NOT HISPANIC or NOT LATINO,F,63,CHERRYVILLE,NC,28021.0,UNA,CHERRYVILLE #2,MAIL,UNA,6/23/24,9/24/24, , 
56690,CALDWELL,ASIAN,NOT HISPANIC or NOT LATINO,M,71,LENOIR,NC,28645.0,DEM,CAJAHS MOUNTAIN,MAIL,DEM,10/5/24,10/7/24,10/26/24,ACCEPTED
175705,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,M,82,GREENSBORO,NC,27406.0,REP,FEN1,MAIL,REP,4/7/24,9/24/24,10/1/24,ACCEPTED
215065,JOHNSTON,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,87,SELMA,NC,27576.0,DEM,EAST SELMA,MAIL,DEM,10/23/24,10/28/24,10/31/24,ACCEPTED
190134,HAYWOOD,WHITE,UNDESIGNATED,M,78,WAYNESVILLE,NC,28785.0,UNA,JONATHAN CREEK,MAIL,UNA,7/5/24,9/24/24,10/10/24,ACCEPTED
380439,UNION,WHITE,NOT HISPANIC or NOT LATINO,F,18,MATTHEWS,NC,28104.0,UNA,041,MAIL,UNA,10/25/24,10/27/24, , 
395560,WAKE,WHITE,NOT HISPANIC or NOT LATINO,M,47,CARY,NC,27513.0,DEM,PRECINCT 04-10,MAIL,DEM,9/2/24,9/24/24,11/1/24,ACCEPTED
284286,MECKLENBURG,UNDESIGNATED,UNDESIGNATED,M,92,MATTHEWS,NC,28105.0,REP,PCT 233,MAIL,REP,7/9/24,9/24/24,10/22/24,ACCEPTED
227164,MACON,WHITE,NOT HISPANIC or NOT LATINO,M,63,HIGHLANDS,NC,28741.0,UNA,HIGHLANDS,MAIL,UNA,10/18/24,10/18/24,11/1/24,ACCEPTED
302430,NEW HANOVER,WHITE,UNDESIGNATED,M,28,WILMINGTON,NC,28401.0,UNA,W26,MAIL,UNA,8/3/24,9/24/24, ,SPOILED-EV
261894,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,34,CHARLOTTE,NC,28209.0,DEM,PCT 074,MAIL,DEM,10/9/24,10/9/24, ,SPOILED-EV
204618,IREDELL,WHITE,NOT HISPANIC or NOT LATINO,F,61,MOORESVILLE,NC,28117.0,UNA,DAVIDSON #2A,MAIL,UNA,9/10/24,9/24/24, ,SPOILED
66162,CATAWBA,WHITE,NOT HISPANIC or NOT LATINO,U,37,HICKORY,NC,28602.0,REP,BLACKBURN,MAIL,REP,10/19/24,10/20/24, , 
326979,ORANGE,WHITE,NOT HISPANIC or NOT LATINO,F,77,CHAPEL HILL,NC,27514.0,DEM,PATTERSON,MAIL,DEM,10/5/24,10/7/24,10/20/24,ACCEPTED
179238,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,83,GREENSBORO,NC,27410.0,UNA,G42B,MAIL,UNA,8/15/24,9/24/24,10/17/24,ACCEPTED
340172,PITT,WHITE,NOT HISPANIC or NOT LATINO,F,90,GREENVILLE,NC,27834.0,DEM,,MAIL,DEM,9/9/24,9/24/24, , 
59924,CARTERET,WHITE,NOT HISPANIC or NOT LATINO,M,71,MOREHEAD CITY,NC,28557.0,DEM,MOREHEAD 3,MAIL,DEM,9/2/24,9/24/24,10/24/24,ACCEPTED
380833,UNION,WHITE,HISPANIC or LATINO,F,35,MONROE,NC,28110.0,DEM,0005,MAIL,DEM,9/24/24,9/26/24,9/30/24,ACCEPTED
339486,PITT,WHITE,NOT HISPANIC or NOT LATINO,F,76,GREENVILLE,NC,27858.0,REP,GREENVILLE #11B,MAIL,REP,5/3/24,9/24/24, , 
439836,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,31,HOLLY SPRINGS,NC,27540.0,UNA,PRECINCT 06-11,MAIL,UNA,8/20/24,9/24/24,11/4/24,ACCEPTED
284826,MECKLENBURG,BLACK or AFRICAN AMERICAN,UNDESIGNATED,M,78,MATTHEWS,NC,28105.0,DEM,PCT 102,MAIL,DEM,10/24/24,10/25/24,10/30/24,ACCEPTED
265641,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,39,CHARLOTTE,NC,28203.0,DEM,PCT 022,MAIL,DEM,10/18/24,10/18/24,11/2/24,ACCEPTED
254344,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,78,CORNELIUS,NC,28031.0,DEM,PCT 240,MAIL,DEM,10/23/24,10/24/24, ,SPOILED-EV
123123,DURHAM,UNDESIGNATED,UNDESIGNATED,M,56,CHAPEL HILL,NC,27517.0,UNA,27,MAIL,UNA,9/23/24,9/24/24,10/30/24,ACCEPTED
32451,BUNCOMBE,WHITE,UNDESIGNATED,F,21,ASHEVILLE,NC,28801.0,UNA,2.1,MAIL,UNA,7/31/24,9/20/24,10/20/24,ACCEPTED
454176,WAKE,WHITE,UNDESIGNATED,F,82,WAKE FOREST,NC,27587.0,REP,PRECINCT 14-02,MAIL,REP,9/10/24,9/24/24, ,SPOILED-EV
141893,FORSYTH,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,78,WINSTON SALEM,NC,27105.0,DEM,305,MAIL,DEM,10/21/24,10/22/24,11/5/24,WITNESS INFO INCOMPLETE
345933,RANDOLPH,WHITE,NOT HISPANIC or NOT LATINO,F,83,ASHEBORO,NC,27205.0,REP,DEEP RIVER,MAIL,REP,8/13/24,9/24/24,10/23/24,ACCEPTED
321316,ONSLOW,ASIAN,NOT HISPANIC or NOT LATINO,F,51,CAMP LEJEUNE,NC,28547.0,REP,JA01,MAIL,REP,6/13/24,9/20/24,10/4/24,ACCEPTED
133027,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,F,85,WINSTON SALEM,NC,27127.0,DEM,602,MAIL,DEM,10/3/24,10/7/24,10/24/24,ACCEPTED
419787,WAKE,WHITE,NOT HISPANIC or NOT LATINO,M,41,CARY,NC,27518.0,UNA,PRECINCT 18-08,MAIL,UNA,7/21/24,9/24/24,11/4/24,ACCEPTED
376481,UNION,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,66,WAXHAW,NC,28173.0,DEM,028A,MAIL,DEM,9/18/24,9/21/24,10/19/24,ACCEPTED
162446,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,75,BURLINGTON,NC,27215.0,UNA,RC2,MAIL,UNA,8/31/24,9/24/24,10/9/24,ACCEPTED
391982,WAKE,UNDESIGNATED,UNDESIGNATED,U,24,RALEIGH,NC,27606.0,REP,,MAIL,REP,9/6/24, , , 
236620,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,69,CHARLOTTE,NC,28278.0,DEM,PCT 229,MAIL,DEM,9/13/24,9/24/24, ,SPOILED-EV
27446,BUNCOMBE,WHITE,NOT HISPANIC or NOT LATINO,F,41,BLACK MOUNTAIN,NC,28711.0,UNA,35.1,MAIL,UNA,10/26/24,10/27/24, , 
36481,BUNCOMBE,WHITE,NOT HISPANIC or NOT LATINO,F,31,ARDEN,NC,28704.0,UNA,55.1,MAIL,UNA,10/7/24,10/9/24, , 
239488,MECKLENBURG,OTHER,HISPANIC or LATINO,F,22,CHARLOTTE,NC,28226.0,DEM,PCT 088,MAIL,DEM,10/23/24,10/24/24,11/2/24,ACCEPTED
350503,ROBESON,INDIAN AMERICAN or ALASKA NATIVE,NOT HISPANIC or NOT LATINO,F,56,LUMBERTON,NC,28360.0,UNA,BURNT SWAMP,MAIL,UNA,9/16/24,9/24/24,10/29/24,ACCEPTED
